time_step [s] = stop-time [s] = time [s]	separation [m]	mean speed [m/s]
8.197000e-11	4.225332e-10	2.055978e+02
8.198000e-11	4.224144e-10	2.053141e+02
8.199000e-11	4.223767e-10	2.050368e+02
8.200000e-11	4.223069e-10	2.047936e+02
8.201000e-11	4.223230e-10	2.046185e+02
8.202000e-11	4.224216e-10	2.045178e+02
8.203000e-11	4.224026e-10	2.045084e+02
8.204000e-11	4.224021e-10	2.045860e+02
8.205000e-11	4.224857e-10	2.047222e+02
8.206000e-11	4.225065e-10	2.049090e+02
8.207000e-11	4.225225e-10	2.051577e+02
8.208000e-11	4.226100e-10	2.054211e+02
8.209000e-11	4.228149e-10	2.056795e+02
8.210000e-11	4.228199e-10	2.058968e+02
8.211000e-11	4.228916e-10	2.061045e+02
8.212000e-11	4.229488e-10	2.062783e+02
8.213000e-11	4.229554e-10	2.064479e+02
8.214000e-11	4.230396e-10	2.066237e+02
8.215000e-11	4.229375e-10	2.067765e+02
8.216000e-11	4.228570e-10	2.068782e+02
8.217000e-11	4.227265e-10	2.069099e+02
8.218000e-11	4.227181e-10	2.068440e+02
8.219000e-11	4.227256e-10	2.067310e+02
8.220000e-11	4.227370e-10	2.065864e+02
8.221000e-11	4.226812e-10	2.064031e+02
8.222000e-11	4.226327e-10	2.061790e+02
8.223000e-11	4.226741e-10	2.059789e+02
8.224000e-11	4.227797e-10	2.057887e+02
8.225000e-11	4.228101e-10	2.055758e+02
8.226000e-11	4.228816e-10	2.053625e+02
8.227000e-11	4.228625e-10	2.051477e+02
8.228000e-11	4.227349e-10	2.049559e+02
8.229000e-11	4.226019e-10	2.048287e+02
8.230000e-11	4.224750e-10	2.047636e+02
8.231000e-11	4.224900e-10	2.047326e+02
8.232000e-11	4.224284e-10	2.047043e+02
8.233000e-11	4.224570e-10	2.046797e+02
8.234000e-11	4.224990e-10	2.047192e+02
8.235000e-11	4.225904e-10	2.048443e+02
8.236000e-11	4.226555e-10	2.050144e+02
8.237000e-11	4.225792e-10	2.051843e+02
8.238000e-11	4.225313e-10	2.053430e+02
8.239000e-11	4.226550e-10	2.054508e+02
8.240000e-11	4.226324e-10	2.054752e+02
8.241000e-11	4.225519e-10	2.054011e+02
8.242000e-11	4.225422e-10	2.053047e+02
8.243000e-11	4.226236e-10	2.052387e+02
8.244000e-11	4.226905e-10	2.052112e+02
8.245000e-11	4.225920e-10	2.052076e+02
8.246000e-11	4.225022e-10	2.052290e+02
8.247000e-11	4.224436e-10	2.052362e+02
8.248000e-11	4.224780e-10	2.052149e+02
8.249000e-11	4.224067e-10	2.051727e+02
8.250000e-11	4.224824e-10	2.050833e+02
8.251000e-11	4.224161e-10	2.049314e+02
8.252000e-11	4.225914e-10	2.047433e+02
8.253000e-11	4.224720e-10	2.045089e+02
8.254000e-11	4.223651e-10	2.042039e+02
8.255000e-11	4.223550e-10	2.039191e+02
8.256000e-11	4.223339e-10	2.036692e+02
8.257000e-11	4.224769e-10	2.034334e+02
8.258000e-11	4.225793e-10	2.031953e+02
8.259000e-11	4.226659e-10	2.030382e+02
8.260000e-11	4.226996e-10	2.028661e+02
8.261000e-11	4.227144e-10	2.027823e+02
8.262000e-11	4.226672e-10	2.027976e+02
8.263000e-11	4.226370e-10	2.029096e+02
8.264000e-11	4.227592e-10	2.031108e+02
8.265000e-11	4.227821e-10	2.033852e+02
8.266000e-11	4.227407e-10	2.036788e+02
8.267000e-11	4.228391e-10	2.039858e+02
8.268000e-11	4.228170e-10	2.042636e+02
8.269000e-11	4.229345e-10	2.045158e+02
8.270000e-11	4.231766e-10	2.047652e+02
8.271000e-11	4.232630e-10	2.049595e+02
8.272000e-11	4.231970e-10	2.051179e+02
8.273000e-11	4.232981e-10	2.052026e+02
8.274000e-11	4.233425e-10	2.052037e+02
8.275000e-11	4.233459e-10	2.051616e+02
8.276000e-11	4.232491e-10	2.050531e+02
8.277000e-11	4.231888e-10	2.049129e+02
8.278000e-11	4.230064e-10	2.047608e+02
8.279000e-11	4.228557e-10	2.045836e+02
8.280000e-11	4.228271e-10	2.044030e+02
8.281000e-11	4.227872e-10	2.041840e+02
8.282000e-11	4.227258e-10	2.039138e+02
8.283000e-11	4.226535e-10	2.036350e+02
8.284000e-11	4.225629e-10	2.033714e+02
8.285000e-11	4.224495e-10	2.031329e+02
8.286000e-11	4.225263e-10	2.029240e+02
8.287000e-11	4.223803e-10	2.027458e+02
8.288000e-11	4.222381e-10	2.026368e+02
8.289000e-11	4.222158e-10	2.025991e+02
8.290000e-11	4.222387e-10	2.026358e+02
8.291000e-11	4.222340e-10	2.027356e+02
8.292000e-11	4.222177e-10	2.029118e+02
8.293000e-11	4.222678e-10	2.031817e+02
8.294000e-11	4.221872e-10	2.035186e+02
8.295000e-11	4.221303e-10	2.038635e+02
8.296000e-11	4.221134e-10	2.041488e+02
8.297000e-11	4.221477e-10	2.043157e+02
8.298000e-11	4.221858e-10	2.043920e+02
8.299000e-11	4.222139e-10	2.044445e+02
8.300000e-11	4.221752e-10	2.044493e+02
8.301000e-11	4.222490e-10	2.044312e+02
8.302000e-11	4.222909e-10	2.044532e+02
8.303000e-11	4.223591e-10	2.045001e+02
8.304000e-11	4.224579e-10	2.045933e+02
8.305000e-11	4.224889e-10	2.046813e+02
8.306000e-11	4.225367e-10	2.047371e+02
8.307000e-11	4.224953e-10	2.047502e+02
8.308000e-11	4.225314e-10	2.047767e+02
8.309000e-11	4.226142e-10	2.048060e+02
8.310000e-11	4.225919e-10	2.048174e+02
8.311000e-11	4.224591e-10	2.048530e+02
8.312000e-11	4.223947e-10	2.048851e+02
8.313000e-11	4.224659e-10	2.049333e+02
8.314000e-11	4.224959e-10	2.050210e+02
8.315000e-11	4.226153e-10	2.050964e+02
8.316000e-11	4.226561e-10	2.052044e+02
8.317000e-11	4.226622e-10	2.053555e+02
8.318000e-11	4.226334e-10	2.055943e+02
8.319000e-11	4.226981e-10	2.058528e+02
8.320000e-11	4.226735e-10	2.060781e+02
8.321000e-11	4.225409e-10	2.062525e+02
8.322000e-11	4.224937e-10	2.063821e+02
8.323000e-11	4.225461e-10	2.064367e+02
8.324000e-11	4.224913e-10	2.064146e+02
8.325000e-11	4.224796e-10	2.062286e+02
8.326000e-11	4.224424e-10	2.059399e+02
8.327000e-11	4.223009e-10	2.055765e+02
8.328000e-11	4.222751e-10	2.051646e+02
8.329000e-11	4.222152e-10	2.047024e+02
8.330000e-11	4.221757e-10	2.042189e+02
8.331000e-11	4.220985e-10	2.037592e+02
8.332000e-11	4.219904e-10	2.033201e+02
8.333000e-11	4.219888e-10	2.029349e+02
8.334000e-11	4.220566e-10	2.026211e+02
8.335000e-11	4.220253e-10	2.023970e+02
8.336000e-11	4.219532e-10	2.022626e+02
8.337000e-11	4.220113e-10	2.021833e+02
8.338000e-11	4.220228e-10	2.021426e+02
8.339000e-11	4.220247e-10	2.021440e+02
8.340000e-11	4.220687e-10	2.021956e+02
8.341000e-11	4.219895e-10	2.022904e+02
8.342000e-11	4.219753e-10	2.024026e+02
8.343000e-11	4.219469e-10	2.025518e+02
8.344000e-11	4.219906e-10	2.027634e+02
8.345000e-11	4.219933e-10	2.029659e+02
8.346000e-11	4.218259e-10	2.030907e+02
8.347000e-11	4.218426e-10	2.031422e+02
8.348000e-11	4.218507e-10	2.031482e+02
8.349000e-11	4.218826e-10	2.031128e+02
8.350000e-11	4.220420e-10	2.030321e+02
8.351000e-11	4.220043e-10	2.029108e+02
8.352000e-11	4.221082e-10	2.027276e+02
8.353000e-11	4.221510e-10	2.025264e+02
8.354000e-11	4.221801e-10	2.022942e+02
8.355000e-11	4.220639e-10	2.020316e+02
8.356000e-11	4.220820e-10	2.017332e+02
8.357000e-11	4.221621e-10	2.014917e+02
8.358000e-11	4.223194e-10	2.013659e+02
8.359000e-11	4.224305e-10	2.014101e+02
8.360000e-11	4.223842e-10	2.016189e+02
8.361000e-11	4.223967e-10	2.019800e+02
8.362000e-11	4.225224e-10	2.024051e+02
8.363000e-11	4.225966e-10	2.028650e+02
8.364000e-11	4.227283e-10	2.033162e+02
8.365000e-11	4.228295e-10	2.036688e+02
8.366000e-11	4.228038e-10	2.039263e+02
8.367000e-11	4.230149e-10	2.041280e+02
8.368000e-11	4.229905e-10	2.042089e+02
8.369000e-11	4.228753e-10	2.041806e+02
8.370000e-11	4.228709e-10	2.040807e+02
8.371000e-11	4.226883e-10	2.038983e+02
8.372000e-11	4.227542e-10	2.036908e+02
8.373000e-11	4.227910e-10	2.034315e+02
8.374000e-11	4.226931e-10	2.031313e+02
8.375000e-11	4.225354e-10	2.028261e+02
8.376000e-11	4.225003e-10	2.025138e+02
8.377000e-11	4.224230e-10	2.022113e+02
8.378000e-11	4.225306e-10	2.019456e+02
8.379000e-11	4.226264e-10	2.017354e+02
8.380000e-11	4.226194e-10	2.015273e+02
8.381000e-11	4.225617e-10	2.013173e+02
8.382000e-11	4.225899e-10	2.011385e+02
8.383000e-11	4.226243e-10	2.010270e+02
8.384000e-11	4.224915e-10	2.010417e+02
8.385000e-11	4.225922e-10	2.011686e+02
8.386000e-11	4.226630e-10	2.013735e+02
8.387000e-11	4.226357e-10	2.016114e+02
8.388000e-11	4.225830e-10	2.018777e+02
8.389000e-11	4.225161e-10	2.021778e+02
8.390000e-11	4.223810e-10	2.024815e+02
8.391000e-11	4.224738e-10	2.027834e+02
8.392000e-11	4.225719e-10	2.030500e+02
8.393000e-11	4.225431e-10	2.032591e+02
8.394000e-11	4.226511e-10	2.033923e+02
8.395000e-11	4.227318e-10	2.034531e+02
8.396000e-11	4.227395e-10	2.034865e+02
8.397000e-11	4.225158e-10	2.034774e+02
8.398000e-11	4.225499e-10	2.034371e+02
8.399000e-11	4.225577e-10	2.034018e+02
8.400000e-11	4.225393e-10	2.033650e+02
8.401000e-11	4.225411e-10	2.033050e+02
8.402000e-11	4.225813e-10	2.032325e+02
8.403000e-11	4.225129e-10	2.031622e+02
8.404000e-11	4.224846e-10	2.030938e+02
8.405000e-11	4.225749e-10	2.030675e+02
8.406000e-11	4.225705e-10	2.030883e+02
8.407000e-11	4.226402e-10	2.031816e+02
8.408000e-11	4.225794e-10	2.033560e+02
8.409000e-11	4.225252e-10	2.035605e+02
8.410000e-11	4.225393e-10	2.037267e+02
8.411000e-11	4.225459e-10	2.038492e+02
8.412000e-11	4.225393e-10	2.038778e+02
8.413000e-11	4.225318e-10	2.038324e+02
8.414000e-11	4.225100e-10	2.037394e+02
8.415000e-11	4.226217e-10	2.036173e+02
8.416000e-11	4.225579e-10	2.035160e+02
8.417000e-11	4.224492e-10	2.034573e+02
8.418000e-11	4.223358e-10	2.034113e+02
8.419000e-11	4.223152e-10	2.034054e+02
8.420000e-11	4.223399e-10	2.034096e+02
8.421000e-11	4.223227e-10	2.034446e+02
8.422000e-11	4.223252e-10	2.035008e+02
8.423000e-11	4.223039e-10	2.035865e+02
8.424000e-11	4.223054e-10	2.037234e+02
8.425000e-11	4.223234e-10	2.038793e+02
8.426000e-11	4.223127e-10	2.040340e+02
8.427000e-11	4.223536e-10	2.042216e+02
8.428000e-11	4.222436e-10	2.044628e+02
8.429000e-11	4.223643e-10	2.047331e+02
8.430000e-11	4.223457e-10	2.050208e+02
8.431000e-11	4.223638e-10	2.052840e+02
8.432000e-11	4.223519e-10	2.055490e+02
8.433000e-11	4.225284e-10	2.057468e+02
8.434000e-11	4.225321e-10	2.058548e+02
8.435000e-11	4.223782e-10	2.058603e+02
8.436000e-11	4.223406e-10	2.058004e+02
8.437000e-11	4.223660e-10	2.056667e+02
8.438000e-11	4.223883e-10	2.054965e+02
8.439000e-11	4.222516e-10	2.053753e+02
8.440000e-11	4.223588e-10	2.052512e+02
8.441000e-11	4.222886e-10	2.050823e+02
8.442000e-11	4.222552e-10	2.048822e+02
8.443000e-11	4.222370e-10	2.046502e+02
8.444000e-11	4.222185e-10	2.043977e+02
8.445000e-11	4.222564e-10	2.041697e+02
8.446000e-11	4.222333e-10	2.040007e+02
8.447000e-11	4.221362e-10	2.038821e+02
8.448000e-11	4.222778e-10	2.037640e+02
8.449000e-11	4.222924e-10	2.036940e+02
8.450000e-11	4.225353e-10	2.036461e+02
8.451000e-11	4.225264e-10	2.036755e+02
8.452000e-11	4.223697e-10	2.037694e+02
8.453000e-11	4.224313e-10	2.038923e+02
8.454000e-11	4.224605e-10	2.040228e+02
8.455000e-11	4.224519e-10	2.041841e+02
8.456000e-11	4.223857e-10	2.043721e+02
8.457000e-11	4.223542e-10	2.045568e+02
8.458000e-11	4.223377e-10	2.047211e+02
8.459000e-11	4.222271e-10	2.048619e+02
8.460000e-11	4.222425e-10	2.049497e+02
8.461000e-11	4.221857e-10	2.049939e+02
8.462000e-11	4.223155e-10	2.050074e+02
8.463000e-11	4.222768e-10	2.050348e+02
8.464000e-11	4.224065e-10	2.050589e+02
8.465000e-11	4.223754e-10	2.050784e+02
8.466000e-11	4.223184e-10	2.050598e+02
8.467000e-11	4.224452e-10	2.049855e+02
8.468000e-11	4.225793e-10	2.049052e+02
8.469000e-11	4.226460e-10	2.048480e+02
8.470000e-11	4.227864e-10	2.047990e+02
8.471000e-11	4.228911e-10	2.047491e+02
8.472000e-11	4.227979e-10	2.046850e+02
8.473000e-11	4.228523e-10	2.046236e+02
8.474000e-11	4.229292e-10	2.045410e+02
8.475000e-11	4.229636e-10	2.044313e+02
8.476000e-11	4.230067e-10	2.042749e+02
8.477000e-11	4.228942e-10	2.041056e+02
8.478000e-11	4.227799e-10	2.039382e+02
8.479000e-11	4.226429e-10	2.037545e+02
8.480000e-11	4.226384e-10	2.035946e+02
8.481000e-11	4.226400e-10	2.034538e+02
8.482000e-11	4.226629e-10	2.033346e+02
8.483000e-11	4.227209e-10	2.032657e+02
8.484000e-11	4.227055e-10	2.032579e+02
8.485000e-11	4.226988e-10	2.032998e+02
8.486000e-11	4.226672e-10	2.033339e+02
8.487000e-11	4.225586e-10	2.033997e+02
8.488000e-11	4.225311e-10	2.034592e+02
8.489000e-11	4.225317e-10	2.035385e+02
8.490000e-11	4.223884e-10	2.036281e+02
8.491000e-11	4.222613e-10	2.037472e+02
8.492000e-11	4.224411e-10	2.038323e+02
8.493000e-11	4.224904e-10	2.039274e+02
8.494000e-11	4.224842e-10	2.040107e+02
8.495000e-11	4.225138e-10	2.040525e+02
8.496000e-11	4.225127e-10	2.040564e+02
8.497000e-11	4.225333e-10	2.040321e+02
8.498000e-11	4.225051e-10	2.039497e+02
8.499000e-11	4.224834e-10	2.038764e+02
8.500000e-11	4.224756e-10	2.038328e+02
8.501000e-11	4.225123e-10	2.037618e+02
8.502000e-11	4.225016e-10	2.036252e+02
8.503000e-11	4.225485e-10	2.035001e+02
8.504000e-11	4.224867e-10	2.033573e+02
8.505000e-11	4.226312e-10	2.032250e+02
8.506000e-11	4.226062e-10	2.030889e+02
8.507000e-11	4.226182e-10	2.029668e+02
8.508000e-11	4.225979e-10	2.028705e+02
8.509000e-11	4.225930e-10	2.028060e+02
8.510000e-11	4.225869e-10	2.027854e+02
8.511000e-11	4.225651e-10	2.027759e+02
8.512000e-11	4.225889e-10	2.027992e+02
8.513000e-11	4.225290e-10	2.028677e+02
8.514000e-11	4.225301e-10	2.029212e+02
8.515000e-11	4.225171e-10	2.029173e+02
8.516000e-11	4.224633e-10	2.028377e+02
8.517000e-11	4.224209e-10	2.027098e+02
8.518000e-11	4.222910e-10	2.025369e+02
8.519000e-11	4.222734e-10	2.023661e+02
8.520000e-11	4.223651e-10	2.022118e+02
8.521000e-11	4.224343e-10	2.021390e+02
8.522000e-11	4.224853e-10	2.022226e+02
8.523000e-11	4.224831e-10	2.024299e+02
8.524000e-11	4.224943e-10	2.027410e+02
8.525000e-11	4.226004e-10	2.031361e+02
8.526000e-11	4.226734e-10	2.035996e+02
8.527000e-11	4.230212e-10	2.041442e+02
8.528000e-11	4.230479e-10	2.047319e+02
8.529000e-11	4.230468e-10	2.052750e+02
8.530000e-11	4.231028e-10	2.057367e+02
8.531000e-11	4.231373e-10	2.061229e+02
8.532000e-11	4.232066e-10	2.064056e+02
8.533000e-11	4.233825e-10	2.066330e+02
8.534000e-11	4.234331e-10	2.067738e+02
8.535000e-11	4.233480e-10	2.067909e+02
8.536000e-11	4.233238e-10	2.066847e+02
8.537000e-11	4.231768e-10	2.064560e+02
8.538000e-11	4.230710e-10	2.061114e+02
8.539000e-11	4.230414e-10	2.056738e+02
8.540000e-11	4.230639e-10	2.051627e+02
8.541000e-11	4.229361e-10	2.046177e+02
8.542000e-11	4.228626e-10	2.040444e+02
8.543000e-11	4.228522e-10	2.034499e+02
8.544000e-11	4.227598e-10	2.028656e+02
8.545000e-11	4.225419e-10	2.022937e+02
8.546000e-11	4.223486e-10	2.018272e+02
8.547000e-11	4.223602e-10	2.015007e+02
8.548000e-11	4.223210e-10	2.013130e+02
8.549000e-11	4.221714e-10	2.013028e+02
8.550000e-11	4.222623e-10	2.014224e+02
8.551000e-11	4.222136e-10	2.016448e+02
8.552000e-11	4.222185e-10	2.019222e+02
8.553000e-11	4.222437e-10	2.022689e+02
8.554000e-11	4.222741e-10	2.026842e+02
8.555000e-11	4.224043e-10	2.031306e+02
8.556000e-11	4.223505e-10	2.036117e+02
8.557000e-11	4.224202e-10	2.041257e+02
8.558000e-11	4.224881e-10	2.046294e+02
8.559000e-11	4.224952e-10	2.050936e+02
8.560000e-11	4.226095e-10	2.054733e+02
8.561000e-11	4.226885e-10	2.057759e+02
8.562000e-11	4.227407e-10	2.059840e+02
8.563000e-11	4.228106e-10	2.061188e+02
8.564000e-11	4.228235e-10	2.061499e+02
8.565000e-11	4.228661e-10	2.060888e+02
8.566000e-11	4.229258e-10	2.059796e+02
8.567000e-11	4.228830e-10	2.058456e+02
8.568000e-11	4.228324e-10	2.056682e+02
8.569000e-11	4.228087e-10	2.054449e+02
8.570000e-11	4.226820e-10	2.052369e+02
8.571000e-11	4.226454e-10	2.050324e+02
8.572000e-11	4.226204e-10	2.048116e+02
8.573000e-11	4.225420e-10	2.045779e+02
8.574000e-11	4.224762e-10	2.043115e+02
8.575000e-11	4.224849e-10	2.040094e+02
8.576000e-11	4.224546e-10	2.036835e+02
8.577000e-11	4.225284e-10	2.033996e+02
8.578000e-11	4.223753e-10	2.031877e+02
8.579000e-11	4.223906e-10	2.030504e+02
8.580000e-11	4.223607e-10	2.030042e+02
8.581000e-11	4.223159e-10	2.030956e+02
8.582000e-11	4.222081e-10	2.032757e+02
8.583000e-11	4.221702e-10	2.035272e+02
8.584000e-11	4.221850e-10	2.038042e+02
8.585000e-11	4.221905e-10	2.041064e+02
8.586000e-11	4.222038e-10	2.044389e+02
8.587000e-11	4.222727e-10	2.048687e+02
8.588000e-11	4.223102e-10	2.053702e+02
8.589000e-11	4.222992e-10	2.059157e+02
8.590000e-11	4.223341e-10	2.064719e+02
8.591000e-11	4.223091e-10	2.070066e+02
8.592000e-11	4.222580e-10	2.074583e+02
8.593000e-11	4.222489e-10	2.078569e+02
8.594000e-11	4.222846e-10	2.081772e+02
8.595000e-11	4.223335e-10	2.084435e+02
8.596000e-11	4.223189e-10	2.086693e+02
8.597000e-11	4.222866e-10	2.088536e+02
8.598000e-11	4.223589e-10	2.089922e+02
8.599000e-11	4.224664e-10	2.091239e+02
8.600000e-11	4.225866e-10	2.092061e+02
8.601000e-11	4.226488e-10	2.092702e+02
8.602000e-11	4.227840e-10	2.093288e+02
8.603000e-11	4.229039e-10	2.093784e+02
8.604000e-11	4.230278e-10	2.094045e+02
8.605000e-11	4.230942e-10	2.093709e+02
8.606000e-11	4.231339e-10	2.092259e+02
8.607000e-11	4.231859e-10	2.090576e+02
8.608000e-11	4.232102e-10	2.088802e+02
8.609000e-11	4.231481e-10	2.087121e+02
8.610000e-11	4.231671e-10	2.085400e+02
8.611000e-11	4.231459e-10	2.082921e+02
8.612000e-11	4.231996e-10	2.079861e+02
8.613000e-11	4.230858e-10	2.076418e+02
8.614000e-11	4.228704e-10	2.072781e+02
8.615000e-11	4.227554e-10	2.068894e+02
8.616000e-11	4.226056e-10	2.065010e+02
8.617000e-11	4.225334e-10	2.060970e+02
8.618000e-11	4.224446e-10	2.057050e+02
8.619000e-11	4.223788e-10	2.053242e+02
8.620000e-11	4.224203e-10	2.050134e+02
8.621000e-11	4.223363e-10	2.047857e+02
8.622000e-11	4.223316e-10	2.046257e+02
8.623000e-11	4.223294e-10	2.045319e+02
8.624000e-11	4.223626e-10	2.045223e+02
8.625000e-11	4.223217e-10	2.045529e+02
8.626000e-11	4.222117e-10	2.046695e+02
8.627000e-11	4.222738e-10	2.048998e+02
8.628000e-11	4.222711e-10	2.052106e+02
8.629000e-11	4.222768e-10	2.055085e+02
8.630000e-11	4.223314e-10	2.057913e+02
8.631000e-11	4.221740e-10	2.059813e+02
8.632000e-11	4.221515e-10	2.060152e+02
8.633000e-11	4.221491e-10	2.059198e+02
8.634000e-11	4.222551e-10	2.057582e+02
8.635000e-11	4.222532e-10	2.055955e+02
8.636000e-11	4.222968e-10	2.054632e+02
8.637000e-11	4.224254e-10	2.053554e+02
8.638000e-11	4.223699e-10	2.052685e+02
8.639000e-11	4.223744e-10	2.052429e+02
8.640000e-11	4.224019e-10	2.053020e+02
8.641000e-11	4.224766e-10	2.054165e+02
8.642000e-11	4.226162e-10	2.055354e+02
8.643000e-11	4.227278e-10	2.057002e+02
8.644000e-11	4.227430e-10	2.058955e+02
8.645000e-11	4.228056e-10	2.061056e+02
8.646000e-11	4.227877e-10	2.063081e+02
8.647000e-11	4.227886e-10	2.065029e+02
8.648000e-11	4.227362e-10	2.066238e+02
8.649000e-11	4.226881e-10	2.066715e+02
8.650000e-11	4.226569e-10	2.066796e+02
8.651000e-11	4.226212e-10	2.066208e+02
8.652000e-11	4.226315e-10	2.065210e+02
8.653000e-11	4.223772e-10	2.064011e+02
8.654000e-11	4.222749e-10	2.062696e+02
8.655000e-11	4.222541e-10	2.061725e+02
8.656000e-11	4.221579e-10	2.061033e+02
8.657000e-11	4.221531e-10	2.060371e+02
8.658000e-11	4.222848e-10	2.059859e+02
8.659000e-11	4.221796e-10	2.059233e+02
8.660000e-11	4.221642e-10	2.058419e+02
8.661000e-11	4.221704e-10	2.057841e+02
8.662000e-11	4.220889e-10	2.057355e+02
8.663000e-11	4.221094e-10	2.056730e+02
8.664000e-11	4.221554e-10	2.055882e+02
8.665000e-11	4.222317e-10	2.054863e+02
8.666000e-11	4.223041e-10	2.053782e+02
8.667000e-11	4.223317e-10	2.052468e+02
8.668000e-11	4.222037e-10	2.051028e+02
8.669000e-11	4.221690e-10	2.049851e+02
8.670000e-11	4.221214e-10	2.049088e+02
8.671000e-11	4.220153e-10	2.048842e+02
8.672000e-11	4.220245e-10	2.049040e+02
8.673000e-11	4.220493e-10	2.049734e+02
8.674000e-11	4.220673e-10	2.050296e+02
8.675000e-11	4.221761e-10	2.050790e+02
8.676000e-11	4.221815e-10	2.051658e+02
8.677000e-11	4.222032e-10	2.053193e+02
8.678000e-11	4.222982e-10	2.055052e+02
8.679000e-11	4.223437e-10	2.056863e+02
8.680000e-11	4.222419e-10	2.058373e+02
8.681000e-11	4.222255e-10	2.059987e+02
8.682000e-11	4.222084e-10	2.061738e+02
8.683000e-11	4.222262e-10	2.063634e+02
8.684000e-11	4.223206e-10	2.065282e+02
8.685000e-11	4.223577e-10	2.066278e+02
8.686000e-11	4.223488e-10	2.066672e+02
8.687000e-11	4.223958e-10	2.066311e+02
8.688000e-11	4.223546e-10	2.065610e+02
8.689000e-11	4.223538e-10	2.064457e+02
8.690000e-11	4.222923e-10	2.062427e+02
8.691000e-11	4.222145e-10	2.059762e+02
8.692000e-11	4.220981e-10	2.056698e+02
8.693000e-11	4.220509e-10	2.053636e+02
8.694000e-11	4.219883e-10	2.050332e+02
8.695000e-11	4.219013e-10	2.047296e+02
8.696000e-11	4.218913e-10	2.044386e+02
8.697000e-11	4.217986e-10	2.041816e+02
8.698000e-11	4.216895e-10	2.039872e+02
8.699000e-11	4.217394e-10	2.038474e+02
8.700000e-11	4.216950e-10	2.037356e+02
8.701000e-11	4.217250e-10	2.036375e+02
8.702000e-11	4.217886e-10	2.035843e+02
8.703000e-11	4.217207e-10	2.035299e+02
8.704000e-11	4.217407e-10	2.034554e+02
8.705000e-11	4.217106e-10	2.033955e+02
8.706000e-11	4.217134e-10	2.034181e+02
8.707000e-11	4.217863e-10	2.035205e+02
8.708000e-11	4.219262e-10	2.037066e+02
8.709000e-11	4.221396e-10	2.039807e+02
8.710000e-11	4.222043e-10	2.043330e+02
8.711000e-11	4.223281e-10	2.046624e+02
8.712000e-11	4.223377e-10	2.049314e+02
8.713000e-11	4.222585e-10	2.051846e+02
8.714000e-11	4.222971e-10	2.054126e+02
8.715000e-11	4.222674e-10	2.055482e+02
8.716000e-11	4.223135e-10	2.056326e+02
8.717000e-11	4.223122e-10	2.056994e+02
8.718000e-11	4.222361e-10	2.057193e+02
8.719000e-11	4.222747e-10	2.057468e+02
8.720000e-11	4.222494e-10	2.057802e+02
8.721000e-11	4.221777e-10	2.058180e+02
8.722000e-11	4.221556e-10	2.058508e+02
8.723000e-11	4.223277e-10	2.058672e+02
8.724000e-11	4.223386e-10	2.058703e+02
8.725000e-11	4.222623e-10	2.058521e+02
8.726000e-11	4.222143e-10	2.057975e+02
8.727000e-11	4.223052e-10	2.057176e+02
8.728000e-11	4.222705e-10	2.056081e+02
8.729000e-11	4.221934e-10	2.054721e+02
8.730000e-11	4.220672e-10	2.053231e+02
8.731000e-11	4.220163e-10	2.051947e+02
8.732000e-11	4.220813e-10	2.050569e+02
8.733000e-11	4.220523e-10	2.049045e+02
8.734000e-11	4.219638e-10	2.047339e+02
8.735000e-11	4.218990e-10	2.045483e+02
8.736000e-11	4.218176e-10	2.043357e+02
8.737000e-11	4.217175e-10	2.040725e+02
8.738000e-11	4.216997e-10	2.037908e+02
8.739000e-11	4.216734e-10	2.034807e+02
8.740000e-11	4.216632e-10	2.031872e+02
8.741000e-11	4.216441e-10	2.029461e+02
8.742000e-11	4.216551e-10	2.027659e+02
8.743000e-11	4.216149e-10	2.026348e+02
8.744000e-11	4.216846e-10	2.025546e+02
8.745000e-11	4.216845e-10	2.025202e+02
8.746000e-11	4.216698e-10	2.025406e+02
8.747000e-11	4.216931e-10	2.026277e+02
8.748000e-11	4.217299e-10	2.027921e+02
8.749000e-11	4.217438e-10	2.029959e+02
8.750000e-11	4.217996e-10	2.031955e+02
8.751000e-11	4.218989e-10	2.034477e+02
8.752000e-11	4.220295e-10	2.037667e+02
8.753000e-11	4.223224e-10	2.041135e+02
8.754000e-11	4.224061e-10	2.044667e+02
8.755000e-11	4.224225e-10	2.048530e+02
8.756000e-11	4.224784e-10	2.052719e+02
8.757000e-11	4.225224e-10	2.056807e+02
8.758000e-11	4.226744e-10	2.060271e+02
8.759000e-11	4.227924e-10	2.063287e+02
8.760000e-11	4.228643e-10	2.065908e+02
8.761000e-11	4.228447e-10	2.068167e+02
8.762000e-11	4.228701e-10	2.070399e+02
8.763000e-11	4.229878e-10	2.072906e+02
8.764000e-11	4.230390e-10	2.075561e+02
8.765000e-11	4.230949e-10	2.078263e+02
8.766000e-11	4.230926e-10	2.080706e+02
8.767000e-11	4.230361e-10	2.082432e+02
8.768000e-11	4.230591e-10	2.083593e+02
8.769000e-11	4.230036e-10	2.084404e+02
8.770000e-11	4.231124e-10	2.084772e+02
8.771000e-11	4.232511e-10	2.084656e+02
8.772000e-11	4.232082e-10	2.084184e+02
8.773000e-11	4.232947e-10	2.083663e+02
8.774000e-11	4.232449e-10	2.082723e+02
8.775000e-11	4.231793e-10	2.081861e+02
8.776000e-11	4.230389e-10	2.080855e+02
8.777000e-11	4.229004e-10	2.079897e+02
